'Lenovo ThinkPad T470 - 14" - Core i5 7300U - 8 GB RAM - 500 GB HDD',1047.86,'Lenovo','14.00 in','8.00 GB','500.00 GB','Core i5-7300U','2.60 GHz','Windows 10',nan
'Refurbished Lenovo T450 14" Laptop, Windows 10 Pro, Intel Core i5-5300U Processor, 8GB RAM, 250GB Solid State Drive',470.99,'Lenovo','14\"','8 GB','250 GB',nan,nan,'Microsoft Windows',nan
'Lenovo Yoga Book 10" 2-in-1 Laptop Tablet Windows 10 4GB RAM 64GB SSD ZA150000',329.95,'Lenovo','10.1"','4 GB',nan,'Atom x5','1.44 GHz','Microsoft Windows',nan
'Refurbished Lenovo Ultrabook 14" X1 Carbon Laptop PC with Intel Core i7-3667U Processor, 8GB Memory, 128GB Solid State Drive and Windows 10 Pro',422.54,'Lenovo','14.0"','8 GB','128 GB','Intel Core i7','2.00 GHz','Windows 10',nan
'Refurbished Lenovo T540P 15.6" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 8GB RAM, 500GB Hard Drive',345.0,'Lenovo','15.6"','8 GB','500 GB','Intel Core i5','2.60 GHz','Windows 10',nan
'Lenovo ThinkPad X1 Yoga - 14" - Core i5 7200U - 8 GB RAM - 180 GB SSD',1242.94,'Lenovo','14.00 in','8.00 GB','180.00 GB','Intel Core i5 i5-7200U','2.50 GHz','Windows 10 Pro (English)','0 h'
'Lenovo ThinkPad E575 - 15.6" - A6 9500B - 4 GB RAM - 500 GB HDD',470.81,'Lenovo','15.60 in','4 Gigabytes','500 Gigabytes','AMD A6-9500B','2.3 Gigahertz','Windows 10 Pro (English)',nan
'Lenovo IdeaPad 520-15IKB 15.6 inch Core i5 1920 x 1080 IPS Laptop',579.0,'Lenovo','15.60 in','8.00 GB','1.00 TB','Intel Core i5','1.60 GHz','Windows 10','5.00 h'
'Lenovo ThinkPad E470 - 14" - Core i5 6200U - 4 GB RAM - 500 GB HDD',550.19,'Lenovo','14.00 Inches','4 Gigabytes','500 Gigabytes','Intel i5-6200U','2.3 Gigahertz','Windows 7','0 h'
'Lenovo DVD-RW Burner 80TJ00LRUS 15.6" Laptop Notebook Computer 4GB 500GB AMD A6-Series Radeon PC',299.98,'Lenovo','15.6 in','4 GB','500 GB','A6',nan,'Microsoft Windows',nan
'Lenovo 80TX0007US Y 710-11ISK 11.6-Inch FHD Touch Laptop (Pentium 4405Y, 4 GB Ram, 128 GB SSD, Windows 10), SilverNotebook PC Computer Tablet Touchscreen Screen 2-in-1',516.0,'Lenovo','11.6"','4.00 GB','128.00 GB','Intel Pentium','1.5 GHz','Windows 10','9 hours'
'Refurbished Lenovo Thinkpad X1 Carbon 14" Laptop, Windows 10 Pro, Intel Core i5-3427U Processor, 8GB RAM, 180GB Solid State Drive',415.45,'Lenovo','14.0"','8 GB','180 GB','Intel Core i5','1.80 GHz','Windows 10',nan
'Lenovo Flex 5-1570 Core i5 8GB 1TB + 128GB SSD Laptop',781.0,'Lenovo','15.60 in','8.00 GB','1.00 TB','Intel Core i5','1.6 Gigahertz','Windows 10','8.00 h'
