'ASUS VivoBook Flip 14 Thin and Light 2-in-1 HD Touchscreen Laptop, Intel® Quad-Core Pentium® N4200 Processor (2.5GHz), 4GB RAM, 64GB EMMC Storage, Windows 10 Home',349.0,'ASUS','14.00 in','4 KB','64.00 GB','Intel Pentium','1.1 Hz','Windows 10',nan
'ASUS VivoBook Max X541SA 15.6Inch Laptop Intel Pentium 4GB Memory 500GB HD Matte IMR X541SA-PD0703X',329.0,'ASUS','15.6 in','4 GB','500 GB','Intel Pentium',nan,'Microsoft Windows',nan
'Asus 14" Notebook w/ Intel i7-7500U, 16GB RAM & 512GB SSD - Blue',1698.0,'ASUS','14.00 Inches','16 Gigabytes','512 Gigabytes','Intel i7-7500U','2.7 Gigahertz','Windows 10','9 Hours'
'Asus R518UA Multi-Touch 2-in-1 Notebook with Intel i7-7500, 4 GB 1 TB HDD',740.94,'ASUS','15.60 in','4 GB','1 TB','Intel Core i7','2.7 GHz','Windows 10','0 h'
'ROG Strix GL702VS-DS74 17.3" LCD Gaming Notebook - Intel Core i7 [7th Gen] Quad-core [4 Core] - 16 GB DDR4 SDRAM - 1 TB HDD - 512 GB SSD - 1920 x 1080 (193011)',2250.39,'ASUS','17.30 in','16.00 GB','2.00 TB','Intel Core i7 7700HQ','3.80 GHz','Windows 10',nan
'ASUS K550 15.6" Full HD Notebook Computer, Intel Quad-Core i7-6700HQ 2.6GHz, 8GB RAM, 256GB SSD, NVIDIA GeForce GTX 950M 2GB, Windows 10',699.99,'ASUS','15.6',nan,'256',nan,nan,nan,nan
'ASUS ZenBook UX430UQ Laptop Notebook i7 7th Gen Kaby Lake 2GB NVIDIA 1080p 14" 16GB Memory 512GB SSD Computer PC',1448.0,'ASUS','14\"',nan,'512 GB',nan,nan,'Microsoft Windows',nan
'C202SA-YS02-GR N3060 1.6G 4GB 16GB 11.6IN CHROME OS NO TOUCH SCRN',247.46,'ASUS','11.6 in','4 GB','16 GB','Intel Dual-Core Celeron N3060','1.6 GHz','Chrome OS','10 Hours'
'2016 Newest Asus Zenbook 13.3-inch ultra-slim Laptop (Intel Core M CPU, 8 GB RAM, 512 GB Solid State Drive) with Windows 10',799.0,'ASUS','48',nan,nan,'Core m3',nan,'Windows 10',nan
'ASUS M01990 13.3" Laptop, Windows 10, Intel Core i5-6198DU Processor, 8GB RAM, 1TB Hard Drive',780.35,'ASUS','13.3"','8 GB','1 TB','Intel Core i5-6198DU Processor','2.30 GHz, with a Max Turbo Speed of 2.80 GHz','Windows 10',nan
'Asus FX53VD-RH71 15.6" FHD Gaming Laptop  i7-7700HQ 16GB 1TB GTX1050',894.99,'ASUS','15.6"','0 GB','1 TB','Intel Core i7','0 GHz','Microsoft Windows, Windows 10','0 h'
